,fecha,estacion,año,mes,festivo,dia_semana,clima,temperatura,humedad,viento,registrado,registrado_box,laboral_no,laboral_sí
373,2019-09-01,1.5,1,2.5,1,0.5,1,-0.8587786259541986,0.3611778846153848,-0.8333333333333334,2270,758.4917880259724,1.0,0.0
374,2019-10-01,1.0,1,2.0,1,0.0,2,-0.5916030534351145,0.09675480769230785,0.07575757575757576,3425,1069.8249770341968,0.0,1.0
375,2019-11-01,1.0,1,1.5,1,1.5,1,-0.7061068702290078,1.0631009615384615,-0.4999999999999999,2085,706.4344527150466,0.0,1.0
376,2019-12-01,1.0,1,1.0,1,0.5,1,-0.3625954198473283,0.8467548076923077,0.0,3828,1174.0768708715264,1.0,0.0
377,2019-01-13,0.0,1,0.0,1,0.5,2,-0.7061068702290078,-0.5715144230769232,2.0000000000000004,3040,968.3200961311751,1.0,0.0
378,2019-01-14,0.0,1,0.0,1,0.0,2,-0.9961832061068703,-0.8118990384615387,0.06060606060606066,2160,727.6270291494999,0.0,1.0
379,2019-01-15,0.0,1,0.0,1,0.0,2,-1.0419847328244276,-0.9993990384615387,0.7121212121212123,2027,689.9592877907784,0.0,1.0
380,2019-01-16,0.0,1,0.0,1,1.0,2,-0.9656488549618321,-0.5042067307692307,0.5151515151515152,2081,705.3006847577167,0.0,1.0
381,2019-01-17,0.0,1,0.0,1,1.5,1,-0.39312977099236635,0.4284855769230767,1.7121212121212122,2808,906.1368118061073,0.0,1.0
382,2019-01-18,0.0,1,0.0,1,1.5,2,-0.6145038167938931,-0.8840144230769234,2.378787878787879,3267,1028.4089019323471,0.0,1.0
383,2019-01-19,0.0,1,0.0,1,1.5,2,-0.9656488549618321,-0.6195913461538464,0.4090909090909093,3162,1000.7031514655595,1.0,0.0
384,2019-01-20,0.0,1,0.0,1,0.5,1,-0.8816793893129772,-0.8503605769230771,0.2272727272727273,3048,970.4500584794504,1.0,0.0
385,2019-01-21,0.0,1,0.0,0,0.0,1,-1.019083969465649,0.9813701923076922,0.42424242424242437,1234,455.4685409541771,1.0,0.0
386,2019-01-22,0.0,1,0.0,1,0.0,1,-1.0496183206106873,0.8131009615384613,0.1969696969696971,1781,619.1817351661088,0.0,1.0
387,2019-01-23,0.0,1,0.0,1,1.0,1,-0.8740458015267176,1.3659855769230769,-0.712121212121212,2287,763.2395123205788,0.0,1.0
388,2019-01-24,0.0,1,0.0,1,1.5,2,-0.4923664122137405,1.0054086538461537,-0.5757575757575756,3900,1192.506829372234,0.0,1.0
389,2019-01-25,0.0,1,0.0,1,1.5,2,-0.6374045801526719,0.08233173076923106,-0.19696969696969682,3803,1167.664245545382,0.0,1.0
390,2019-01-26,0.0,1,0.0,1,1.5,1,-0.4923664122137405,0.6881009615384617,-1.0909090909090908,3831,1174.845920799979,1.0,0.0
391,2019-01-27,0.0,1,0.0,1,0.5,1,-0.2328244274809161,0.5486778846153845,1.6515151515151516,3187,1007.3133475137616,1.0,0.0
392,2019-01-28,0.0,1,0.0,1,0.0,2,-0.5763358778625954,-0.4032451923076925,0.30303030303030304,3248,1023.4065010009393,0.0,1.0
393,2019-01-29,0.0,1,0.0,1,0.0,2,-0.6755725190839695,-1.518629807692308,0.6060606060606064,2685,872.827697003033,0.0,1.0
394,2019-01-30,0.0,1,0.0,1,1.0,2,-0.7213740458015268,-1.0859375,0.3636363636363637,3498,1088.8531407637438,0.0,1.0
395,2019-01-31,0.0,1,0.0,1,1.5,2,-0.33969465648854963,-1.0090144230769231,0.8181818181818182,4185,1264.919899434957,0.0,1.0
396,2019-01-02,0.0,1,0.0,1,1.0,2,-0.0954198473282443,-0.5715144230769232,0.09090909090909086,4275,1287.615948850227,0.0,1.0
397,2019-02-02,0.0,1,1.0,1,1.5,1,-0.3091603053435116,0.2217548076923076,0.06060606060606066,3571,1107.8158962461885,1.0,0.0
398,2019-03-02,0.0,1,1.5,1,1.5,2,-0.583969465648855,-0.48016826923076916,-0.015151515151515098,3841,1177.4087035194786,1.0,0.0
399,2019-04-02,1.0,1,1.5,1,0.0,1,-0.7366412213740459,0.7361778846153847,-0.5909090909090909,2448,807.9215350859249,0.0,1.0
400,2019-05-02,1.0,1,2.0,1,1.5,1,-0.7290076335877863,0.29387019230769224,-0.045454545454545296,2629,857.5796439091682,0.0,1.0
401,2019-06-02,1.0,1,3.0,1,0.5,2,-0.6755725190839695,-0.023437499999999868,-0.2727272727272726,3578,1109.630863601524,1.0,0.0
402,2019-07-02,1.5,1,2.0,1,0.0,2,-0.4541984732824428,-0.6292067307692308,-0.33333333333333326,4176,1262.6458906445528,0.0,1.0
403,2019-08-02,1.5,1,2.5,1,1.5,1,-0.7595419847328245,0.462139423076923,-0.46969696969696967,2693,875.001684491646,0.0,1.0
404,2019-09-02,1.5,1,2.5,0,0.0,2,-0.7290076335877863,-0.3118990384615384,0.13636363636363644,3667,1132.6562588651518,1.0,0.0
405,2019-10-02,1.0,1,2.0,1,1.0,1,-0.6832061068702291,-0.4176682692307693,-0.6515151515151515,3604,1116.367053267359,0.0,1.0
406,2019-11-02,1.0,1,1.5,1,1.5,0,-0.8587786259541986,0.5006009615384613,1.106060606060606,1977,675.6940749005519,1.0,0.0
407,2019-12-02,1.0,1,1.0,1,0.0,2,-1.1641221374045803,-0.7782451923076924,2.3181818181818183,1456,523.11637966106,0.0,1.0
408,2019-02-13,0.0,1,1.0,1,1.0,2,-0.8664122137404582,-1.037860576923077,-0.13636363636363644,3328,1044.4369751021195,0.0,1.0
409,2019-02-14,0.0,1,1.0,1,1.5,1,-0.5610687022900764,-0.566706730769231,-0.3939393939393939,3787,1163.5565167217103,0.0,1.0
410,2019-02-15,0.0,1,1.0,1,1.5,2,-0.4694656488549618,-0.4609375,0.015151515151515098,4028,1225.1335543964344,0.0,1.0
411,2019-02-16,0.0,1,1.0,1,1.5,1,-0.5687022900763359,0.6063701923076923,-0.9090909090909092,2931,939.2059888606826,1.0,0.0
412,2019-02-17,0.0,1,1.0,1,0.5,2,-0.48473282442748095,0.03906250000000001,0.25757575757575774,3805,1168.1775109495238,1.0,0.0
413,2019-02-18,0.0,1,1.0,0,0.0,2,-0.47709923664122145,-0.44170673076923084,0.10606060606060623,2883,926.3287204219757,1.0,0.0
414,2019-02-19,0.0,1,1.0,1,0.0,1,-0.6832061068702291,-0.5330528846153846,0.7424242424242425,2071,702.4646898210841,0.0,1.0
415,2019-02-20,0.0,1,1.0,1,1.0,2,-0.6832061068702291,-0.5715144230769232,0.48484848484848503,2627,857.034085600588,0.0,1.0
416,2019-02-21,0.0,1,1.0,1,1.5,2,-0.6603053435114504,-0.1580528846153847,0.25757575757575774,3614,1118.9557581379254,0.0,1.0
417,2019-02-22,0.0,1,1.0,1,1.5,2,-0.3244274809160306,-0.2830528846153848,0.5454545454545454,4379,1313.7446004509768,0.0,1.0
418,2019-02-23,0.0,1,1.0,1,1.5,2,-0.14122137404580137,-0.34555288461538464,0.10606060606060623,4546,1355.4885575365151,1.0,0.0
419,2019-02-24,0.0,1,1.0,1,0.5,1,-0.28625954198473286,0.5342548076923076,0.5757575757575759,3241,1021.5622953222788,1.0,0.0
420,2019-02-25,0.0,1,1.0,1,0.0,2,-0.6526717557251909,-1.1099759615384617,2.454545454545455,2415,798.8036482185898,0.0,1.0
421,2019-02-26,0.0,1,1.0,1,0.0,2,-0.6908396946564885,-1.0426682692307694,0.25757575757575774,2874,923.9103097716629,0.0,1.0
422,2019-02-27,0.0,1,1.0,1,1.0,2,-0.41603053435114506,-0.6532451923076923,0.893939393939394,4069,1235.5479183207653,0.0,1.0
423,2019-02-28,0.0,1,1.0,1,1.5,2,-0.43893129770992373,-1.1099759615384617,0.13636363636363644,4134,1252.023123565905,0.0,1.0
424,2019-01-03,0.0,1,0.0,1,1.5,2,-0.041984732824427544,-0.05709134615384616,0.46969696969696967,4665,1385.0796835865003,0.0,1.0
425,2019-02-03,0.0,1,1.0,1,0.5,1,-0.4541984732824428,0.14483173076923092,-0.3636363636363637,2948,943.7583214047988,1.0,0.0
426,2019-03-03,0.0,1,1.5,1,0.5,1,-0.2633587786259542,-0.028245192307692242,-0.19696969696969682,3110,986.9262129559621,1.0,0.0
427,2019-04-03,1.0,1,1.5,1,1.0,2,-0.5381679389312977,-1.0763221153846156,1.5606060606060606,2713,880.4320007835837,0.0,1.0
428,2019-05-03,1.0,1,2.0,1,1.5,2,-0.7977099236641222,-0.5811298076923077,0.48484848484848503,3130,992.22949918491,0.0,1.0
429,2019-06-03,1.0,1,3.0,1,0.0,2,-0.751908396946565,-0.8167067307692307,0.21212121212121218,3735,1150.1865425963954,0.0,1.0
430,2019-07-03,1.5,1,2.0,1,1.0,2,-0.29389312977099225,-0.5474759615384618,1.6818181818181819,4484,1340.0208279988065,0.0,1.0
431,2019-08-03,1.5,1,2.5,1,1.5,2,0.0877862595419849,-0.2830528846153848,2.651515151515152,4896,1442.1696932205127,1.0,0.0
432,2019-09-03,1.5,1,2.5,1,0.0,1,-0.27862595419847325,-1.0570913461538463,2.378787878787879,4122,1248.984783233005,0.0,1.0
433,2019-10-03,1.0,1,2.0,1,1.5,2,-0.6603053435114504,-1.331129807692308,0.4545454545454546,3150,997.5271974836746,0.0,1.0
434,2019-11-03,1.0,1,1.5,1,0.5,2,-0.43129770992366406,-0.7205528846153846,0.42424242424242437,3253,1024.7233892678512,1.0,0.0
435,2019-12-03,1.0,1,1.0,1,0.0,2,-0.10305343511450367,-0.6628605769230771,0.2727272727272729,4460,1334.023866792113,0.0,1.0
436,2019-03-13,0.0,1,1.5,1,1.0,2,0.20992366412213745,-0.04266826923076937,0.5757575757575759,5085,1488.5492297976737,0.0,1.0
437,2019-03-14,0.0,1,1.5,1,1.5,2,0.2328244274809161,-0.5763221153846153,-0.6666666666666666,5315,1544.608537348506,0.0,1.0
438,2019-03-15,0.0,1,1.5,1,1.5,2,0.18702290076335876,-0.22536057692307696,-0.3181818181818181,5187,1513.460850207032,0.0,1.0
439,2019-03-16,0.0,1,1.5,1,1.5,1,-0.1946564885496184,1.034254807692308,-0.6818181818181819,3830,1174.589581867542,1.0,0.0
440,2019-03-17,0.0,1,1.5,1,0.5,1,0.049618320610687196,0.620793269230769,-0.712121212121212,4681,1389.0487620910237,1.0,0.0
441,2019-03-18,0.0,1,1.5,1,0.0,1,-0.08015267175572525,0.880408653846154,-0.5454545454545454,3685,1137.3018084027924,0.0,1.0
442,2019-03-19,0.0,1,1.5,1,0.0,2,0.14122137404580165,0.49098557692307726,-0.1818181818181817,5171,1509.5585286377698,0.0,1.0
443,2019-03-20,1.0,1,1.5,1,1.0,2,0.1946564885496184,0.8707932692307692,-0.6060606060606061,5042,1478.0226376989715,0.0,1.0
444,2019-03-21,1.0,1,1.5,1,1.5,1,0.10305343511450395,0.933293269230769,-0.9242424242424242,5108,1494.173698899877,0.0,1.0
445,2019-03-22,1.0,1,1.5,1,1.5,2,0.17175572519083973,0.9813701923076922,-0.6363636363636362,5537,1598.3393659603796,0.0,1.0
446,2019-03-23,1.0,1,1.5,1,1.5,1,0.3244274809160306,0.3227163461538465,-0.6515151515151515,5893,1683.769296021873,1.0,0.0
447,2019-03-24,1.0,1,1.5,1,0.5,1,0.011450381679389478,1.240985576923077,0.12121212121212133,2339,777.7260527543231,1.0,0.0
448,2019-03-25,1.0,1,1.5,1,0.0,1,-0.1946564885496184,1.2217548076923075,0.4090909090909093,3464,1079.9989431973872,0.0,1.0
449,2019-03-26,1.0,1,1.5,1,0.0,2,-0.16412213740458007,-0.7157451923076925,2.090909090909091,4763,1409.3553590378424,0.0,1.0
450,2019-03-27,1.0,1,1.5,1,1.0,2,-0.5458015267175572,-1.6195913461538465,0.06060606060606066,4571,1361.7156785254354,0.0,1.0
451,2019-03-28,1.0,1,1.5,1,1.5,2,-0.041984732824427544,-0.7013221153846154,1.1212121212121213,5024,1473.6117648296447,0.0,1.0
452,2019-03-29,1.0,1,1.5,1,1.5,2,-0.011450381679389207,-0.9032451923076925,1.409090909090909,5299,1540.721903024544,0.0,1.0
453,2019-03-30,1.0,1,1.5,1,1.5,1,-0.400763358778626,-0.22055288461538458,-0.4242424242424241,4663,1384.5833909927733,1.0,0.0
454,2019-03-31,1.0,1,1.5,1,0.5,1,-0.2328244274809161,0.5342548076923076,0.7121212121212123,3934,1201.190307262746,1.0,0.0
455,2019-01-04,0.0,1,0.0,1,1.5,1,-0.22519083969465647,0.2361778846153844,-0.09090909090909086,3694,1139.6231784593715,0.0,1.0
456,2019-02-04,0.0,1,1.0,1,0.0,2,-0.20229007633587778,-0.5907451923076924,1.3333333333333333,4728,1400.6950224162147,0.0,1.0
457,2019-03-04,0.0,1,1.5,1,0.0,2,-0.10305343511450367,-1.1051682692307692,-0.8181818181818181,5424,1571.035222275948,0.0,1.0
458,2019-04-04,1.0,1,1.5,1,1.5,2,0.133587786259542,-0.7542067307692308,0.0,5378,1559.8934642657418,0.0,1.0
459,2019-05-04,1.0,1,2.0,1,1.5,2,-0.20229007633587778,-1.2157451923076925,0.3939393939393939,5265,1532.4563662400326,1.0,0.0
460,2019-06-04,1.0,1,3.0,1,0.0,2,-0.3015267175572519,-1.2013221153846154,1.2121212121212124,4653,1382.1014008615925,0.0,1.0
461,2019-07-04,1.5,1,2.0,0,1.5,2,-0.1946564885496184,-1.7926682692307696,0.9545454545454545,3605,1116.6259770315996,1.0,0.0
462,2019-08-04,1.5,1,2.5,1,0.5,2,0.003816793893129826,-1.6868990384615385,0.5303030303030303,2939,941.3488041138488,1.0,0.0
463,2019-09-04,1.5,1,2.5,1,1.0,2,-0.02671755725190824,-1.4849759615384617,1.8030303030303032,4680,1388.8007603336036,0.0,1.0
464,2019-10-04,1.0,1,2.0,1,1.5,2,-0.16412213740458007,-0.9224759615384617,0.6969696969696969,5099,1491.9733183245205,0.0,1.0
465,2019-11-04,1.0,1,1.5,1,0.0,2,-0.4694656488549618,-0.7542067307692308,1.166666666666667,4380,1313.995336925589,0.0,1.0
466,2019-12-04,1.0,1,1.0,1,1.0,2,-0.3167938931297709,-0.7734375,1.1212121212121213,4746,1405.1502259717029,0.0,1.0
467,2019-04-13,1.0,1,1.5,1,1.5,2,-0.1793893129770991,-1.0522836538461542,-0.25757575757575746,5146,1503.4571593362807,1.0,0.0
468,2019-04-14,1.0,1,1.5,1,0.5,2,-0.011450381679389207,-0.5955528846153848,0.10606060606060623,4665,1385.0796835865003,1.0,0.0
469,2019-04-15,1.0,1,1.5,1,0.0,2,0.33969465648854963,-0.5715144230769232,0.4545454545454546,4286,1290.3844743933196,0.0,1.0
470,2019-04-16,1.0,1,1.5,0,0.0,2,0.5152671755725192,-0.3118990384615384,1.060606060606061,5172,1509.802482039078,1.0,0.0
471,2019-04-17,1.0,1,1.5,1,1.0,2,0.33969465648854963,-1.1388221153846156,0.9393939393939396,5702,1638.0439775701461,0.0,1.0
472,2019-04-18,1.0,1,1.5,1,1.5,1,-0.11068702290076332,-0.2782451923076924,-0.12121212121212106,4020,1223.0994489280145,0.0,1.0
473,2019-04-19,1.0,1,1.5,1,1.5,2,-0.003816793893129826,-0.07151442307692295,-1.1666666666666665,5719,1642.123900375827,0.0,1.0
474,2019-04-20,1.0,1,1.5,1,1.5,2,0.0877862595419849,0.3275240384615385,-0.3181818181818181,5950,1697.3674011888054,1.0,0.0
475,2019-04-21,1.0,1,1.5,1,0.5,2,0.22519083969465647,0.26983173076923067,1.0454545454545456,4083,1239.1000703934594,1.0,0.0
476,2019-04-22,1.0,1,1.5,1,0.0,0,-0.3167938931297709,1.0006009615384617,1.666666666666667,907,351.94557169304267,0.0,1.0
477,2019-04-23,1.0,1,1.5,1,0.0,1,-0.5534351145038169,0.6736778846153848,1.2424242424242427,3019,962.7245367827899,0.0,1.0
478,2019-04-24,1.0,1,1.5,1,1.0,2,-0.27099236641221386,-0.8311298076923078,0.6969696969696969,5115,1495.8846637908866,0.0,1.0
479,2019-04-25,1.0,1,1.5,1,1.5,2,-0.0725190839694656,-0.9561298076923079,-0.6212121212121212,5541,1599.3041894161581,0.0,1.0
480,2019-04-26,1.0,1,1.5,1,1.5,1,-0.003816793893129826,0.6256009615384618,-0.045454545454545296,4551,1356.7344327789174,0.0,1.0
481,2019-04-27,1.0,1,1.5,1,1.5,2,-0.12595419847328235,-1.0859375,1.6969696969696972,5219,1521.259544051545,1.0,0.0
482,2019-04-28,1.0,1,1.5,1,0.5,1,-0.38549618320610685,-0.6580528846153847,-0.5151515151515152,3100,984.2724613008353,1.0,0.0
483,2019-04-29,1.0,1,1.5,1,0.0,2,-0.12595419847328235,-0.19170673076923067,-0.6515151515151515,4075,1237.0705157154268,0.0,1.0
484,2019-04-30,1.0,1,1.5,1,0.0,1,-0.11068702290076332,-0.27343750000000006,-0.09090909090909086,4907,1444.8770262715873,0.0,1.0
485,2019-01-05,0.0,1,0.0,1,1.5,1,0.3549618320610689,0.1592548076923077,-0.24242424242424238,5087,1489.038480432397,1.0,0.0
486,2019-02-05,0.0,1,1.0,1,0.0,2,0.20229007633587806,0.8179086538461541,-0.43939393939393945,5502,1589.8922444685409,0.0,1.0
487,2019-03-05,0.0,1,1.5,1,0.0,1,0.1946564885496184,0.6784855769230769,-0.46969696969696967,5657,1627.2344738044228,0.0,1.0
488,2019-04-05,1.0,1,1.5,1,1.5,2,0.400763358778626,0.5198317307692308,-0.1818181818181817,5227,1523.2079832487318,0.0,1.0
489,2019-05-05,1.0,1,2.0,1,0.5,1,0.385496183206107,0.6256009615384618,-0.2727272727272726,4387,1315.750227941076,1.0,0.0
490,2019-06-05,1.0,1,3.0,1,1.0,1,0.20229007633587806,0.5438701923076924,-0.3181818181818181,4224,1274.7646415564818,0.0,1.0
491,2019-07-05,1.5,1,2.0,1,1.5,1,0.11832061068702297,0.17848557692307723,0.5151515151515152,5265,1532.4563662400326,0.0,1.0
492,2019-08-05,1.5,1,2.5,1,0.0,1,0.2557251908396948,0.28425480769230743,1.166666666666667,4990,1465.2729913412295,0.0,1.0
493,2019-09-05,1.5,1,2.5,1,1.5,1,0.24045801526717578,0.5631009615384619,0.3636363636363637,4097,1242.6502135387661,0.0,1.0
494,2019-10-05,1.0,1,2.0,1,1.5,2,0.01908396946564886,-0.35997596153846145,1.3484848484848486,5546,1600.5100571617136,1.0,0.0
495,2019-11-05,1.0,1,1.5,1,0.0,2,0.11068702290076332,-1.2830528846153848,0.5757575757575759,5711,1640.2041863130057,0.0,1.0
496,2019-12-05,1.0,1,1.0,1,1.5,2,0.20229007633587806,-0.7061298076923078,-0.5909090909090909,4807,1420.2277626947325,0.0,1.0
497,2019-05-13,1.0,1,2.0,1,0.0,2,0.3549618320610689,-0.24459134615384612,0.4545454545454546,3946,1204.2521036160817,0.0,1.0
498,2019-05-14,1.0,1,2.0,1,0.0,1,0.2328244274809161,0.7842548076923078,0.33333333333333354,2501,822.5231542962496,0.0,1.0
499,2019-05-15,1.0,1,2.0,1,1.0,1,0.3549618320610689,0.8082932692307694,-0.33333333333333326,4490,1341.5192399209775,0.0,1.0
500,2019-05-16,1.0,1,2.0,1,1.5,2,0.43129770992366434,0.3419471153846153,-0.5909090909090909,6433,1811.7544146088362,0.0,1.0
501,2019-05-17,1.0,1,2.0,1,1.5,2,0.2938931297709925,-0.5138221153846154,0.5000000000000001,6142,1743.0149095856677,0.0,1.0
502,2019-05-18,1.0,1,2.0,1,1.5,2,0.20229007633587806,-0.49939903846153866,-0.43939393939393945,6118,1737.321990811202,1.0,0.0
503,2019-05-19,1.0,1,2.0,1,0.5,2,0.3167938931297712,-0.8215144230769231,-0.9848484848484849,4884,1439.2150941345078,1.0,0.0
504,2019-05-20,1.0,1,2.0,1,0.0,2,0.385496183206107,-0.46574519230769235,0.7424242424242425,4425,1325.2687410980934,0.0,1.0
505,2019-05-21,1.0,1,2.0,1,0.0,1,0.3091603053435116,0.885216346153846,0.5303030303030303,3729,1148.6418842005094,0.0,1.0
506,2019-05-22,1.0,1,2.0,1,1.0,1,0.3625954198473283,0.6688701923076922,-0.6363636363636362,5254,1529.7803387215213,0.0,1.0
507,2019-05-23,1.0,1,2.0,1,1.5,1,0.385496183206107,0.7121394230769231,-0.8030303030303031,4494,1342.5179976598067,0.0,1.0
508,2019-05-24,1.0,1,2.0,1,1.5,2,0.4923664122137405,0.43329326923076944,-0.07575757575757576,5711,1640.2041863130057,0.0,1.0
509,2019-05-25,1.0,1,2.0,1,1.5,2,0.5687022900763359,0.5775240384615387,-0.409090909090909,5317,1545.0942308058843,1.0,0.0
510,2019-05-26,1.0,1,2.0,1,0.5,2,0.6068702290076337,0.5054086538461541,0.181818181818182,3681,1136.2697882246957,1.0,0.0
511,2019-05-27,1.0,1,2.0,0,0.0,2,0.5992366412213742,0.33713942307692324,0.3484848484848486,3308,1039.1872526690424,1.0,0.0
512,2019-05-28,1.0,1,2.0,1,0.0,2,0.66793893129771,0.2361778846153844,0.16666666666666663,3486,1085.729758200896,0.0,1.0
513,2019-05-29,1.0,1,2.0,1,1.0,2,0.6984732824427484,0.2794471153846154,1.166666666666667,4863,1434.0416610998639,0.0,1.0
514,2019-05-30,1.0,1,2.0,1,1.5,1,0.4923664122137405,0.2073317307692308,-0.46969696969696967,6110,1735.4235329992198,0.0,1.0
515,2019-05-31,1.0,1,2.0,1,1.5,2,0.5687022900763359,-0.6436298076923079,0.15151515151515152,6238,1765.7500606528345,0.0,1.0
516,2019-01-06,0.0,1,0.0,1,0.5,1,0.4847328244274811,0.615985576923077,0.5757575757575759,3594,1113.7771630546602,1.0,0.0
517,2019-02-06,0.0,1,1.0,1,1.0,2,0.2633587786259542,-0.3743990384615386,0.06060606060606066,5325,1547.036703357085,0.0,1.0
518,2019-03-06,0.0,1,1.5,1,1.0,2,0.3244274809160306,-0.6436298076923079,0.030303030303030467,5147,1503.7013078575874,0.0,1.0
519,2019-04-06,1.0,1,1.5,1,1.5,2,0.3091603053435116,-0.6724759615384615,1.060606060606061,5927,1691.883044475699,1.0,0.0
520,2019-05-06,1.0,1,2.0,1,0.0,1,0.133587786259542,-0.06670673076923092,0.28787878787878796,6033,1717.1298118325444,0.0,1.0
521,2019-06-06,1.0,1,3.0,1,1.5,2,0.17175572519083973,-0.07632211538461532,-1.0454545454545454,6028,1715.94058068144,0.0,1.0
522,2019-07-06,1.5,1,2.0,1,1.5,2,0.3244274809160306,-0.2878605769230768,-0.24242424242424238,6456,1817.165278905218,1.0,0.0
523,2019-08-06,1.5,1,2.5,1,0.0,2,0.46946564885496206,-0.7638221153846156,-0.045454545454545296,6248,1768.1149721566517,0.0,1.0
524,2019-09-06,1.5,1,2.5,1,1.5,2,0.6603053435114506,-0.9128605769230769,-0.3636363636363637,4790,1416.0290158240853,0.0,1.0
525,2019-10-06,1.0,1,2.0,1,0.5,2,0.7137404580152674,-0.427283653846154,-0.46969696969696967,4374,1312.490776321712,1.0,0.0
526,2019-11-06,1.0,1,1.5,1,1.0,1,0.6984732824427484,-0.18689903846153863,0.2727272727272729,5647,1624.8304386319658,0.0,1.0
527,2019-12-06,1.0,1,1.0,1,1.5,1,0.4847328244274811,0.9909855769230769,0.3484848484848486,4495,1342.7676641735025,0.0,1.0
528,2019-06-13,1.0,1,3.0,1,1.5,2,0.4923664122137405,-0.2157451923076922,1.6515151515151516,6248,1768.1149721566517,0.0,1.0
529,2019-06-14,1.0,1,3.0,1,1.5,2,0.46946564885496206,-0.27343750000000006,0.7424242424242425,6183,1752.7318339153996,0.0,1.0
530,2019-06-15,1.0,1,3.0,1,1.5,2,0.43893129770992373,-0.17728365384615388,-0.045454545454545296,6102,1733.524665037237,1.0,0.0
531,2019-06-16,1.0,1,3.0,1,0.5,2,0.41603053435114506,-0.5907451923076924,-0.13636363636363644,4739,1403.4179786502327,1.0,0.0
532,2019-06-17,1.0,1,3.0,1,0.0,2,0.2938931297709925,-0.13401442307692316,-0.3636363636363637,4344,1304.9628541684447,0.0,1.0
533,2019-06-18,1.0,1,3.0,1,0.0,1,0.2175572519083971,0.7265625,-0.06060606060606066,4446,1330.523181721662,0.0,1.0
534,2019-06-19,1.0,1,3.0,1,1.0,2,0.5916030534351145,0.303485576923077,-0.33333333333333326,5857,1675.1698448084117,0.0,1.0
535,2019-06-20,1.0,1,3.0,1,1.5,2,0.889312977099237,-0.1676682692307691,-0.6818181818181819,5339,1550.4348724284484,0.0,1.0
536,2019-06-21,1.5,1,3.0,1,1.5,2,0.9580152671755727,-0.2830528846153848,-0.6212121212121212,5127,1498.8168481337605,0.0,1.0
537,2019-06-22,1.5,1,3.0,1,1.5,2,0.8740458015267176,-0.2542067307692309,0.030303030303030467,4859,1433.055827802298,1.0,0.0
538,2019-06-23,1.5,1,3.0,1,0.5,2,0.7290076335877864,-0.44170673076923084,-0.015151515151515098,4801,1418.7461322147783,1.0,0.0
539,2019-06-24,1.5,1,3.0,1,0.0,2,0.7671755725190842,-0.7109375000000001,-0.34848484848484834,4340,1303.9584842821384,0.0,1.0
540,2019-06-25,1.5,1,3.0,1,0.0,2,0.6755725190839696,-0.5907451923076924,1.2121212121212124,5640,1623.1471961231794,0.0,1.0
541,2019-06-26,1.5,1,3.0,1,1.0,2,0.41603053435114506,-1.220552884615385,1.6969696969696972,6365,1795.7383523921387,0.0,1.0
542,2019-06-27,1.5,1,3.0,1,1.5,2,0.622137404580153,-1.2830528846153848,0.9242424242424242,6258,1770.479259260771,0.0,1.0
543,2019-06-28,1.5,1,3.0,1,1.5,2,0.7824427480916032,-0.9849759615384616,-0.09090909090909086,5958,1699.274183104504,0.0,1.0
544,2019-06-29,1.5,1,3.0,1,1.5,2,1.0496183206106875,-0.6628605769230771,-0.15151515151515152,4634,1377.3831927859126,1.0,0.0
545,2019-06-30,1.5,1,3.0,1,0.5,2,0.83587786259542,-0.12439903846153841,-0.19696969696969682,4232,1276.7822183316355,1.0,0.0
546,2019-01-07,0.0,1,0.0,1,0.0,2,0.9885496183206108,-0.5186298076923078,-0.12121212121212106,4110,1245.94498321024,0.0,1.0
547,2019-02-07,0.0,1,1.0,1,1.5,2,0.8816793893129773,-0.8647836538461539,0.15151515151515152,5323,1546.5511303846492,0.0,1.0
548,2019-03-07,0.0,1,1.5,1,1.5,2,0.8816793893129773,-0.6484375,-0.5454545454545454,5608,1615.447975846985,0.0,1.0
549,2019-04-07,1.0,1,1.5,1,0.5,2,0.9122137404580154,-0.4224759615384617,-0.46969696969696967,4841,1428.6179190491405,1.0,0.0
550,2019-05-07,1.0,1,2.0,1,0.0,2,1.0267175572519085,-0.8118990384615387,0.13636363636363644,4836,1427.3846838196703,0.0,1.0
551,2019-06-07,1.0,1,3.0,1,1.5,2,1.0343511450381682,-0.8455528846153847,-0.34848484848484834,4841,1428.6179190491405,0.0,1.0
552,2019-07-07,1.5,1,2.0,1,0.5,2,1.133587786259542,-0.6484375,-0.16666666666666663,3392,1061.2013033826076,1.0,0.0
553,2019-08-07,1.5,1,2.5,1,1.0,2,1.0114503816793898,-0.2542067307692309,-0.5606060606060606,3469,1081.301927128722,0.0,1.0
554,2019-09-07,1.5,1,2.5,1,1.5,1,0.6603053435114506,0.26983173076923067,0.0,5571,1606.5367093844163,1.0,0.0
555,2019-10-07,1.0,1,2.0,1,0.0,1,0.6984732824427484,0.19771634615384603,-0.28787878787878796,5336,1549.7068172300449,0.0,1.0
556,2019-11-07,1.0,1,1.5,1,1.5,2,0.6832061068702291,0.029447115384615252,-0.28787878787878796,6289,1777.8045937568356,0.0,1.0
557,2019-12-07,1.0,1,1.0,1,1.5,2,0.6755725190839696,-0.46574519230769235,-0.34848484848484834,6414,1807.282162679795,1.0,0.0
558,2019-07-13,1.5,1,2.0,1,1.5,1,0.7290076335877864,-0.6772836538461539,-1.0151515151515151,5988,1706.4208589743646,1.0,0.0
